Reporting Date,Furnace,cast,coke_rate_day,coke_rate_cum,productivity_day,productivity_cum,sinter_burden_day,sinter_burden_cum,temperature,Charge,Last-Si,Last-Mn,Last-S,PCI_day,PCI_cum,Coke_ratio_day,Coke_ratio_cum,Hot_metal_day,Hot_Metal_cum,Character Field Length = 10,PCI_day,PCI_cum,Sinter_day,sinter_cum,coke_day,coke_cum,nut_coke_day,nut_coke_cum,nut_coke_rate_day,nut_coke_rate_cum,Ironore_day,Ironore_cum,Sulpher_min,Sulpher_max,H2_top,O2,N2,SlagRate,Pellet_day,Pellet_cum,Pellet_rate_day,Pellet_rate_cum,scrap_day,scrap_cum,fuel_rate_day,fuel_rate_cum,o2_enrichment_day,o2_enrichment_cum,temp_day,temp_cum
5/1/2024,I,9,411,411,1.672,1.672,72,72,1090,119,0.630,0.050,0.035,106.70,106.70,1.45,,2493,2493,,266,266,2639,2639,1016,1016,0,0,0.00,0.00,877,877,0.030,0.046,,3102,,370,147,147,4,4,0,0,515,515,1.82,1.82,,
5/1/2024,IV,9,461,461,1.416,1.416,66,66,977,114,0.780,0.060,0.034,92.15,92.15,1.53,,2051,2051,,189,189,2199,2199,935,935,0,0,0.00,0.00,1121,1121,0.032,0.042,,,,368,0,0,0,0,0,0,548,548,,,,
5/1/2024,TOT,30,411,411,1.799,1.799,69,69,,330,,,,113.60,113.60,,,11532,11532,,1310,1310,11762,11762,4528,4528,243,243,21.07,21.07,4253,4253,,,,,,,1137,1137,7,7,0,0,528,528,2.52,2.52,,
5/1/2024,V,12,396,369,2.014,2.014,68,68,1091,97,0.590,0.040,0.027,122.35,122.35,1.45,,6988,6988,,855,855,6924,6924,2577,2577,243,243,34.77,34.77,2255,2255,0.023,0.031,,14259,,370,990,990,10,10,0,0,526,526,3.90,3.90,,
5/2/2024,I,10,406,407,1.887,1.780,70,71,1107,117,0.900,0.080,0.032,99.86,103.07,1.45,,2814,5307,,281,547,3044,5683,1144,2160,0,0,0.00,0.00,703,1580,0.030,0.044,,6323,,364,409,556,9,7,196,196,507,510,3.35,2.52,,
5/2/2024,IV,9,538,496,1.367,1.392,66,66,973,136,0.720,0.050,0.040,100.05,96.03,1.32,,1979,4030,,198,387,2307,4506,1086,2021,0,0,0.00,0.00,1174,2295,0.029,0.042,,3352,,360,0,0,0,0,0,0,649,597,2.17,2.15,,
5/2/2024,TOT,22,451,421,1.019,1.384,68,68,,283,,,,90.53,107.17,,,6528,17738,,591,1901,7554,19316,3015,7543,75,318,11.49,17.93,2532,6785,,,,,,,833,1970,7,7,196,196,564,550,4.24,3.40,,
5/2/2024,V,3,420,393,0.500,1.211,67,68,1036,30,0.760,0.030,0.028,64.55,115.11,,,1735,8401,,112,967,2203,9127,785,3362,75,318,43.23,37.85,655,2910,0.022,0.040,,10780,,391,424,1414,13,11,0,0,560,553,7.77,4.76,,
5/3/2024,I,10,403,406,2.085,1.882,70,72,1123,124,0.920,0.080,0.029,98.42,101.35,1.45,,3109,8416,,306,853,3234,8917,1217,3377,0,0,0.00,0.00,740,2320,0.029,0.042,,6923,,370,444,1000,10,8,219,415,489,502,3.63,2.97,,
5/3/2024,IV,4,565,514,0.706,1.163,66,66,880,70,0.980,0.070,0.028,68.49,90.46,,,1022,5052,,70,457,1295,5801,576,2597,0,0,0.00,0.00,655,2950,0.028,0.033,,3311,,365,0,0,0,0,0,0,632,604,3.48,2.46,,
5/3/2024,TOT,26,471,439,1.553,1.441,68,69,,281,,,,117.15,110.73,,,9953,27698,,1166,3067,10747,30063,4514,12000,122,440,12.26,15.89,3238,10023,,,,,,,1558,3528,10,8,219,415,583,560,4.01,3.68,,
5/3/2024,V,12,492,432,1.678,1.367,68,68,1027,87,0.950,0.050,0.027,135.69,123.47,1.50,,5822,14230,,790,1757,6218,15345,2721,6026,122,440,20.95,30.92,1843,4753,0.021,0.043,,16139,,383,1114,2528,12,11,0,0,624,577,4.34,4.70,,
5/4/2024,I,12,416,403,1.855,1.874,70,72,1121,119,0.830,0.050,0.034,103.40,101.93,1.45,,2766,11174,,286,1139,3172,12089,1152,4529,0,0,0.00,0.00,653,2973,0.027,0.042,,6520,,378,518,1518,11,9,206,621,519,507,3.40,3.08,,
5/4/2024,IV,10,418,489,1.831,1.330,67,66,978,136,0.790,0.030,0.038,83.74,88.15,,,2651,7703,,222,679,2736,8537,1108,3705,0,0,0.00,0.00,1361,4311,0.030,0.054,,4892,,371,0,0,0,0,0,0,502,569,2.91,2.68,,
5/4/2024,TOT,24,361,421,0.978,1.325,69,69,,255,,,,81.05,105.27,,,6268,33959,,508,3575,5968,36031,2260,14260,0,440,0.00,12.96,2014,12037,,,,,,,518,4046,6,8,206,621,442,538,3.17,3.62,,
5/4/2024,V,2,0,400,0.245,1.087,100,68,,,,,,0.00,116.50,,,851,15082,,,1757,60,15405,,6026,0,440,0.00,29.17,0,4753,,,,,,,0,2528,0,11,0,0,0,546,,4.70,,
5/5/2024,I,12,405,405,2.065,1.912,70,72,1119,127,0.620,0.070,0.036,96.14,100.68,,,3079,14253,,296,1435,3422,15511,1201,5730,0,0,0.00,0.00,698,3671,0.033,0.058,,6809,,368,573,2091,12,10,202,823,486,503,3.33,3.14,,
5/5/2024,IV,11,453,468,1.702,1.404,67,67,975,130,0.890,0.050,0.033,88.44,88.22,,,2465,10168,,218,897,2679,11216,1091,4796,0,0,0.00,0.00,1333,5644,0.033,0.048,,5124,,370,0,0,0,0,0,0,531,560,3.02,2.80,,
5/5/2024,TOT,23,426,421,0.865,1.233,69,69,,257,,,,92.71,103.51,,,5544,39503,,514,4089,6101,42132,2292,16552,0,440,0.00,11.14,2031,14068,,,,,,,573,4619,6,8,202,823,506,534,3.19,3.37,,
5/5/2024,V,,,400,0.000,0.869,0,68,,,,,,,116.50,,,,15082,,,1757,0,15405,,6026,0,440,,29.17,0,4753,,,,,,,0,2528,0,11,0,0,0,546,,4.70,,
5/6/2024,I,12,418,405,2.040,1.933,70,72,1122,138,0.860,0.050,0.032,105.23,101.48,1.53,,3041,17294,,320,1755,3487,18998,1271,7001,0,0,0.00,0.00,798,4469,0.032,0.052,,6789,,374,579,2670,12,10,127,950,523,506,3.49,3.20,,
5/6/2024,IV,10,444,466,1.725,1.458,67,67,974,129,0.740,0.030,0.037,92.47,89.06,1.44,,2498,12666,,231,1128,2760,13976,1110,5906,0,0,0.00,0.00,1375,7019,0.034,0.048,,5021,,368,0,0,0,0,0,0,536,555,2.92,2.84,,
5/6/2024,TOT,22,430,420,0.864,1.171,68,69,,267,,,,99.48,103.01,,,5539,45042,,551,4640,6247,48379,2381,18933,0,440,0.00,9.77,2173,16241,,,,,,,579,5198,6,7,127,950,529,533,3.22,3.53,,
5/6/2024,V,,,400,0.000,0.724,0,68,,,,,,,116.50,,,,15082,,,1757,0,15405,,6026,0,440,,29.17,0,4753,,,,,,,0,2528,0,11,0,0,0,546,,4.70,,
5/7/2024,I,12,404,407,2.040,1.948,71,73,1111,131,0.560,0.050,0.045,105.19,102.04,1.50,,3042,20336,,320,2075,3346,22344,1229,8230,0,0,0.00,0.00,694,5163,0.035,0.056,,6784,,379,642,3312,14,11,0,950,509,507,3.61,3.25,,
5/7/2024,IV,9,461,467,1.756,1.497,67,67,969,136,0.500,0.030,0.047,92.41,89.82,1.50,,2543,15174,,235,1363,2844,16820,1172,7078,0,0,0.00,0.00,1396,8415,0.043,0.078,,4199,,369,0,0,0,0,0,0,553,556,2.49,2.78,,
5/7/2024,TOT,21,433,423,0.871,1.128,69,69,,267,,,,99.37,102.68,,,5585,50592,,555,5195,6190,54569,2401,21334,0,440,0.00,8.70,2090,18331,,,,,,,642,5840,7,7,0,950,529,533,3.08,3.48,,
5/7/2024,V,,,400,0.000,0.621,0,68,,,,,,,116.50,,,,15082,,,1757,0,15405,,6026,0,440,,29.17,0,4753,,,,,,,0,2528,0,11,0,0,0,546,,4.70,,
5/8/2024,I,12,413,408,1.970,1.951,71,72,1110,126,0.560,0.040,0.045,109.30,102.94,,,2937,23275,,321,2396,3297,25641,1213,9443,0,0,0.00,0.00,704,5867,0.032,0.046,,6758,,384,667,3979,14,11,0,950,522,509,3.55,3.29,,
5/8/2024,IV,10,467,468,1.754,1.529,68,67,973,131,0.840,0.060,0.035,91.73,90.10,1.69,,2540,17714,,233,1596,2791,19611,1186,8264,0,0,0.00,0.00,1318,9733,0.034,0.054,,4554,,360,0,0,0,0,0,0,559,557,2.62,2.76,,
5/8/2024,TOT,22,438,424,0.855,1.094,69,69,,257,,,,101.15,102.53,,,5477,56071,,554,5749,6088,60657,2399,23733,0,440,0.00,7.85,2022,20353,,,,,,,667,6507,8,7,0,950,539,533,3.10,3.45,,
5/8/2024,V,,,400,0.000,0.543,0,68,,,,,,,116.50,,,,15082,,,1757,0,15405,,6026,0,440,,29.17,0,4753,,,,,,,0,2528,0,11,0,0,0,546,,4.70,,
5/9/2024,I,11,420,410,1.909,1.948,70,72,1113,141,0.900,0.070,0.028,114.55,104.14,1.54,,2846,26138,,326,2722,3253,28894,1194,10637,0,0,0.00,0.00,990,6857,0.028,0.041,,6828,,361,424,4403,9,11,0,950,535,511,3.49,3.31,,
5/9/2024,IV,11,457,464,1.777,1.557,69,67,981,133,0.720,0.040,0.040,97.16,90.99,1.54,,2573,20287,,250,1846,2817,22428,1176,9440,0,0,0.00,0.00,1286,11019,0.040,0.065,,4310,,358,0,0,0,0,0,0,554,556,2.40,2.72,,
5/9/2024,TOT,25,507,426,1.077,1.092,73,70,,332,,,,124.13,104.87,,,6904,62992,,857,6606,11103,71760,3499,27232,123,563,17.82,8.94,3495,23848,,,,,,,563,7070,4,7,0,950,649,546,2.81,3.34,,
5/9/2024,V,3,760,430,0.428,0.530,79,70,959,58,1.520,0.030,35.000,189.23,123.02,,,1485,16567,,281,2038,5033,20438,1129,7155,123,563,82.83,33.98,1219,5972,0.035,0.113,,8564,,421,139,2667,2,9,0,0,1032,589,2.64,4.14,,
5/10/2024,I,10,449,412,1.533,1.906,69,72,1092,141,0.820,0.060,0.035,114.66,105.02,1.58,,2285,28413,,262,2984,2665,31559,1034,11671,0,0,0.00,0.00,1078,7935,0.039,0.050,,3453,,375,108,4511,3,10,0,950,568,516,1.90,3.18,,
5/10/2024,IV,8,465,465,1.470,1.548,69,67,973,118,0.910,0.070,0.030,93.05,91.19,1.47,,2128,22415,,198,2044,2320,24748,978,10418,0,0,0.00,0.00,1051,12070,0.030,0.044,,2515,,360,0,0,0,0,0,0,553,556,1.55,2.59,,
5/10/2024,TOT,29,429,433,1.569,1.140,67,69,,348,,,,109.61,105.54,,,10054,73036,,1102,7708,11192,82952,4368,31600,250,813,24.87,11.13,4334,28182,,,,,,,1301,8371,8,7,0,950,568,550,2.34,3.20,,
5/10/2024,V,11,408,426,1.626,0.640,65,69,1010,89,0.920,0.060,0.023,113.81,120.68,1.70,,5641,22208,,642,2680,6207,26645,2356,9511,250,813,44.32,36.61,2205,8177,0.023,0.071,,10524,,350,1193,3860,12,10,0,0,576,585,2.92,3.86,,
5/11/2024,I,8,411,412,1.519,1.870,71,72,1072,121,0.750,0.050,0.036,93.60,104.18,1.85,,2265,30678,,212,3196,2328,33887,909,12580,0,0,0.00,0.00,906,8841,0.032,0.038,,3003,,380,27,4538,1,10,0,950,495,514,1.93,3.08,,
5/11/2024,IV,8,450,464,1.500,1.544,69,67,972,123,0.860,0.050,0.034,88.40,90.94,1.42,,2172,24587,,192,2236,2310,27058,964,11382,30,30,13.81,1.22,1048,13118,0.032,0.039,,,,375,0,0,0,0,0,0,546,555,,2.32,,
5/11/2024,TOT,25,401,429,1.583,1.180,68,69,,326,,,,110.09,106.09,,,10146,83182,,1117,8825,10365,93317,4081,35681,273,1086,26.91,13.06,3963,32145,,,,,,,932,9303,6,7,0,950,539,548,1.96,3.05,,
5/11/2024,V,9,379,418,1.645,0.731,67,68,1015,82,0.880,0.060,0.027,124.89,121.54,1.51,,5709,27917,,713,3393,5727,32372,2208,11719,243,1056,42.56,37.83,2009,10186,0.026,0.037,,9719,,372,905,4765,10,10,0,0,554,579,2.97,3.71,,
5/12/2024,I,8,453,414,1.264,1.819,72,72,1084,113,0.620,0.030,0.044,111.41,104.63,,,1885,32554,,210,3406,2217,36104,838,13418,0,0,0.00,0.00,879,9720,0.032,0.044,,3709,,371,0,4538,0,9,0,950,556,517,2.41,3.04,,
5/12/2024,IV,9,493,465,1.439,1.535,68,67,971,132,0.640,0.040,0.036,92.17,91.04,,,2083,26670,,192,2428,2439,29497,1005,12387,46,76,22.08,2.85,1138,14256,0.029,0.037,,1830,,363,0,0,0,0,0,0,596,558,1.07,2.20,,
5/12/2024,TOT,30,416,428,1.764,1.229,66,69,,356,,,,107.21,106.20,,,11305,94511,,1212,10037,12311,105628,4694,40375,389,1475,34.41,15.61,5155,37300,,,,,,,1259,10562,7,7,0,950,557,549,2.54,2.99,,
5/12/2024,V,13,385,412,2.114,0.847,64,67,1020,111,0.570,0.040,0.034,110.40,119.11,,,7337,35287,,810,4203,7655,40027,2851,14570,343,1399,46.75,39.65,3138,13324,0.023,0.045,,14034,,350,1259,6024,10,10,0,0,546,572,3.16,3.60,,
5/13/2024,I,9,447,414,1.352,1.783,70,72,1099,119,0.600,0.060,0.038,103.17,104.58,1.74,,2016,34558,,208,3614,2406,38510,902,14320,0,0,0.00,0.00,938,10658,0.029,0.044,,4992,,360,0,4538,0,8,111,1061,550,519,3.11,3.04,,
5/13/2024,IV,10,460,464,1.678,1.546,67,67,975,133,0.750,0.040,0.037,91.77,91.10,1.70,,2430,29100,,223,2651,2656,32153,1118,13505,40,116,16.46,3.99,1284,15540,0.032,0.037,,3071,,350,0,0,0,0,0,0,568,559,1.79,2.16,,
5/13/2024,TOT,34,413,426,2.086,1.295,66,68,,381,,,,111.50,106.87,,,13372,107871,,1491,11528,14510,120138,5531,45906,393,1868,29.39,17.32,5276,42576,,,,,,,2172,12734,10,7,111,1061,555,550,4.16,3.12,,
5/13/2024,V,15,393,409,2.572,0.980,64,67,1078,129,0.640,0.060,0.038,118.75,119.04,1.54,,8926,44213,,1060,5263,9448,49475,3511,18081,353,1752,39.55,39.63,3054,16378,0.026,0.044,,24849,,356,2172,8196,15,11,0,0,551,568,5.42,3.90,,
5/14/2024,I,9,431,417,1.490,1.762,70,72,1110,124,0.650,0.040,0.041,104.46,104.58,1.66,,2221,36774,,232,3846,2458,40968,961,15281,0,0,0.00,0.00,932,11590,0.038,0.059,,5388,,360,0,4538,0,8,103,1164,537,521,3.37,3.06,,
5/14/2024,IV,11,444,463,1.813,1.565,67,67,968,135,0.750,0.040,0.038,81.14,90.28,1.45,,2625,31725,,213,2864,2701,34854,1129,14634,38,154,14.48,4.85,1331,16871,0.032,0.051,,3929,,350,0,0,0,0,0,0,526,556,2.37,2.18,,
5/14/2024,TOT,36,409,424,2.199,1.359,68,68,,393,,,,107.07,106.90,,,14093,121954,,1509,13037,15459,135597,5728,51634,435,2303,30.87,18.88,4975,47551,,,,,,,2419,15153,11,8,103,1164,544,549,4.81,3.28,,
5/14/2024,V,16,394,406,2.665,1.100,67,67,1105,134,0.720,0.060,0.035,115.06,118.36,1.53,,9247,53455,,1064,6327,10300,59775,3638,21719,397,2149,42.93,40.20,2712,19090,0.027,0.049,,28461,,355,2419,10615,16,12,0,0,551,565,6.19,4.22,,
5/15/2024,I,8,488,416,1.222,1.734,72,72,1117,107,0.760,0.040,0.043,115.81,104.61,1.71,,1822,38783,,211,4057,2115,43083,890,16171,0,0,0.00,0.00,840,12430,0.035,0.050,,3873,,381,0,4538,0,8,0,1164,604,522,2.49,3.03,,
5/15/2024,IV,10,503,458,1.467,1.568,67,67,973,126,0.780,0.030,0.056,105.46,90.65,1.56,,2124,34066,,224,3088,2553,37407,1068,15702,34,188,16.01,5.52,1257,18128,0.037,0.056,,3753,,360,0,0,0,0,0,0,624,557,2.16,2.18,,
5/15/2024,TOT,33,435,422,1.888,1.399,68,68,,353,,,,124.81,108.15,,,12098,134509,,1510,14547,14075,149672,5266,56900,409,2712,33.81,20.16,4329,51880,,,,,,,2180,17333,11,8,0,1164,594,551,4.31,3.37,,
5/15/2024,V,15,406,406,2.349,1.185,68,67,1106,120,0.770,0.070,0.029,131.87,120.05,1.54,,8152,61660,,1075,7402,9407,69182,3308,25027,375,2524,46.00,40.93,2232,21322,0.025,0.046,,23547,,355,2180,12795,16,12,0,0,584,567,5.98,4.41,,
5/16/2024,I,4,475,422,0.702,1.670,73,72,995,62,0.610,0.030,0.046,50.67,103.19,,,1046,39829,,53,4110,1222,44305,470,16641,0,0,0.00,0.00,460,12890,0.037,0.048,,3071,,403,0,4538,0,7,0,1164,500,521,3.57,3.05,,
5/16/2024,IV,11,467,461,1.738,1.579,67,67,970,128,0.750,0.050,0.036,85.42,90.29,1.76,,2517,36583,,215,3303,2544,39951,1070,16772,38,226,15.10,6.18,1237,19365,0.028,0.049,,3731,,374,0,0,0,0,0,0,526,554,2.19,2.18,,
5/16/2024,TOT,28,405,425,1.728,1.420,68,68,,292,,,,115.04,108.67,,,11074,145583,,1274,15821,11751,161423,4258,61158,358,3070,32.33,21.09,3566,55446,,,,,,,1840,19173,11,8,0,1164,532,550,4.20,3.43,,
5/16/2024,V,13,375,407,2.165,1.246,68,67,1009,102,1.080,0.050,0.021,133.94,121.55,1.54,,7511,69171,,1006,8408,7985,77167,2718,27745,320,2844,42.60,41.12,1869,23191,0.021,0.039,,21134,,355,1840,14635,16,13,0,0,539,564,5.17,4.49,,
5/17/2024,I,8,450,423,1.378,1.653,74,72,1101,113,0.700,0.040,0.038,110.03,103.47,1.58,,2054,41907,,226,4336,2283,46588,915,17586,0,0,0.00,0.00,799,13689,0.034,0.047,,4109,,382,0,4538,0,7,0,1164,555,523,2.66,3.03,,
5/17/2024,IV,8,474,462,1.599,1.581,68,67,964,128,0.700,0.040,0.037,96.33,90.58,1.72,,2315,38926,,223,3526,2641,42592,1104,17976,40,266,17.28,6.83,1270,20635,0.033,0.050,,3695,,360,0,0,0,0,0,0,591,559,2.19,2.18,,
5/17/2024,TOT,30,411,424,2.073,1.458,69,68,,370,,,,116.27,109.29,,,13288,158902,,1545,17366,15109,176532,5480,66868,444,3514,33.41,22.11,4498,59944,,,,,,,2341,21514,11,8,0,1164,562,552,4.77,3.53,,
5/17/2024,V,14,386,405,2.570,1.323,68,67,1071,129,0.540,0.030,0.044,122.88,121.74,1.35,,8919,78069,,1096,9504,10185,87352,3461,31306,404,3248,45.30,41.60,2429,25620,0.026,0.044,,29327,,359,2341,16976,16,13,0,0,556,564,6.44,4.69,,
5/18/2024,I,8,429,424,1.362,1.637,72,72,1108,113,0.670,0.050,0.036,102.90,103.44,1.58,,2031,43938,,209,4545,2334,48922,878,18464,0,0,0.00,0.00,790,14479,0.033,0.059,,4467,,379,0,4538,0,7,103,1267,535,523,3.06,3.03,,
5/18/2024,IV,9,472,463,1.564,1.580,68,67,965,124,0.700,0.040,0.040,101.10,91.16,1.49,,2265,41192,,229,3755,2599,45191,1076,19052,39,305,17.22,7.40,1250,21885,0.034,0.045,,3853,,370,0,0,0,0,0,0,593,562,2.26,2.19,,
5/18/2024,TOT,34,411,424,1.983,1.488,69,68,,359,,,,120.55,110.12,,,12708,171611,,1532,18898,14452,190984,5235,72103,421,3935,33.13,22.93,4294,64238,,,,,,,2196,23710,10,8,103,1267,566,553,4.67,3.79,,
5/18/2024,V,17,390,404,2.424,1.385,68,67,1019,122,0.740,0.040,0.025,130.05,122.55,1.44,,8412,86481,,1094,10598,9519,96871,3281,34587,382,3630,45.41,41.97,2254,27874,0.022,0.042,,28867,,360,2196,19172,16,13,0,0,565,565,6.01,4.81,,
5/19/2024,I,9,457,422,1.311,1.619,75,72,1104,111,0.770,0.040,0.039,110.49,103.80,,,1955,45869,,216,4761,2279,51201,893,19357,0,0,0.00,0.00,757,15236,0.032,0.041,,4071,,386,0,4538,0,6,0,1267,567,526,2.70,3.01,,
5/19/2024,IV,9,467,463,1.610,1.581,68,67,975,125,0.730,0.040,0.042,99.49,91.65,,,2332,43503,,232,3987,2630,47821,1088,20140,38,343,16.30,7.88,1261,23146,0.031,0.059,,3811,,360,0,0,0,0,0,0,583,563,2.27,2.19,,
5/19/2024,TOT,34,411,420,2.162,1.523,69,69,,373,,,,119.27,110.84,,,13859,185407,,1653,20551,15831,206815,5698,77801,471,4406,33.99,23.76,4578,68816,,,,,,,2480,26190,11,9,0,1267,564,555,5.10,3.89,,
5/19/2024,V,16,388,399,2.759,1.457,68,67,1118,137,0.690,0.040,0.038,125.89,122.90,,,9572,96035,,1205,11803,10922,107793,3717,38304,433,4063,45.24,42.31,2560,30434,0.027,0.050,,32955,,357,2480,21652,16,14,0,0,559,564,6.84,4.99,,
5/20/2024,I,9,449,424,1.355,1.607,75,72,1099,121,0.620,0.030,0.044,102.48,103.67,,,2020,47919,,207,4968,2362,53563,915,20272,0,0,0.00,0.00,786,16022,0.032,0.058,,3963,,382,0,4538,0,6,0,1267,555,527,2.64,3.00,,
5/20/2024,IV,9,463,463,1.633,1.585,66,67,974,125,0.770,0.030,0.037,90.10,91.51,,,2364,45897,,213,4200,2615,50436,1078,21218,37,380,15.65,8.28,1251,24397,0.034,0.045,,3606,,350,0,0,0,0,108,108,562,562,2.13,2.19,,
5/20/2024,TOT,33,411,423,2.075,1.551,69,69,,372,,,,117.23,111.24,,,13299,198766,,1559,22110,14961,221776,5429,83230,432,4838,32.48,24.34,4319,73135,,,,,,,2274,28464,10,9,108,1375,558,555,4.33,3.93,,
5/20/2024,V,15,389,402,2.569,1.512,69,68,1120,126,0.550,0.050,0.030,127.76,123.32,,,8915,104950,,1139,12942,9984,117777,3436,41740,395,4458,44.31,42.48,2282,32716,0.027,0.048,,25405,,366,2274,23926,16,14,0,0,557,564,5.73,5.05,,
5/21/2024,I,9,421,427,1.349,1.595,73,73,1094,113,0.750,0.050,0.034,105.42,103.75,1.55,,2011,49930,,212,5180,2980,56543,851,21123,0,0,0.00,0.00,711,16733,0.030,0.055,,3752,,391,0,4538,0,6,102,1369,528,527,2.48,2.97,,
5/21/2024,IV,9,467,463,1.646,1.588,68,67,970,126,0.680,0.030,0.047,95.68,91.71,1.45,,2383,48280,,228,4428,2655,53091,1093,22311,39,419,16.37,8.68,1276,25673,0.035,0.056,,4045,,355,0,0,0,0,0,108,571,562,2.35,2.20,,
5/21/2024,TOT,34,414,422,2.003,1.572,68,69,,368,,,,120.87,111.82,,,12840,211614,,1552,23662,15645,237421,5417,88647,442,5280,34.42,24.95,4354,77489,,,,,,,2465,30929,11,9,102,1477,577,556,4.68,3.98,,
5/21/2024,V,16,399,402,2.434,1.556,67,68,1104,129,0.630,0.060,0.030,131.66,123.93,1.60,,8446,113404,,1112,14054,10010,127787,3473,45213,403,4861,47.71,42.86,2367,35083,0.024,0.040,,29374,,360,2465,26391,17,14,0,0,590,566,6.24,5.14,,
5/22/2024,I,9,458,424,1.274,1.581,70,73,1102,117,0.610,0.040,0.042,101.58,103.61,1.60,,1900,51857,,193,5373,2176,58719,871,21994,0,0,0.00,0.00,820,17553,0.031,0.047,,4038,,392,0,4538,0,6,113,1482,560,528,2.68,2.96,,
5/22/2024,IV,9,447,461,1.713,1.593,68,67,973,128,0.780,0.040,0.035,95.12,91.88,1.58,,2481,50761,,236,4664,2689,55780,1108,23419,38,457,15.32,9.00,1291,26964,0.035,0.043,,4629,,360,0,0,0,0,0,108,557,562,2.72,2.22,,
5/22/2024,TOT,33,154,403,2.011,1.594,69,69,,367,,,,33.28,107.21,,,12891,224701,,429,24091,4865,242286,1979,90626,38,5318,2.95,23.67,2111,79600,,,,,,,0,30929,0,9,113,1590,190,534,4.09,3.98,,
5/22/2024,V,15,0,370,2.452,1.599,0,68,1094,122,0.600,0.060,0.028,0.00,115.12,1.51,,8510,122083,,,14054,0,127787,,45213,0,4861,0.00,39.82,0,35083,0.025,0.038,,23622,,355,0,26391,0,14,0,0,0,525,5.04,5.13,,
5/23/2024,I,9,475,429,1.227,1.565,70,73,1108,119,0.850,0.070,0.039,103.88,103.63,1.72,,1829,53680,,190,5563,2198,60917,904,22898,0,0,0.00,0.00,840,18393,0.031,0.039,,4296,,363,0,4538,0,5,112,1594,598,531,2.85,2.96,,
5/23/2024,IV,10,443,461,1.747,1.601,68,67,973,128,0.750,0.050,0.044,92.53,91.89,1.50,,2529,53305,,234,4898,2687,58467,1102,24521,39,496,15.42,9.30,1289,28253,0.036,0.044,,4212,,350,0,0,0,0,0,108,544,561,2.46,2.23,,
5/23/2024,TOT,34,406,420,2.032,1.613,67,68,,373,,,,111.94,112.19,,,13025,237760,,1458,26675,14425,265455,5279,99158,434,6136,33.32,25.81,4685,86751,,,,,,,2396,36032,11,9,112,1702,550,555,4.53,4.02,,
5/23/2024,V,15,379,399,2.498,1.639,66,67,1069,126,0.390,0.030,0.045,119.30,123.98,1.49,,8667,130775,,1034,16214,9540,146071,3273,51739,395,5640,45.58,43.13,2556,40105,0.019,0.045,,27928,,355,2396,31494,17,14,0,0,543,563,5.78,5.17,,
5/24/2024,I,8,451,431,1.338,1.556,69,73,1102,114,0.700,0.040,0.045,96.24,103.37,1.73,,1995,55676,,192,5755,2083,63000,906,23804,0,0,0.00,0.00,936,19329,0.030,0.045,,3729,,363,0,4538,0,5,16,1610,550,531,2.46,2.94,,
5/24/2024,IV,10,467,461,1.586,1.600,68,67,972,124,0.800,0.040,0.039,98.39,92.15,1.52,,2297,55602,,226,5124,2633,61100,1084,25605,30,526,13.06,9.46,1261,29514,0.034,0.050,,4170,,350,0,0,0,0,0,108,583,563,2.46,2.24,,
5/24/2024,TOT,33,403,420,2.118,1.634,65,68,,370,,,,130.55,113.18,,,13573,251334,,1772,28447,14455,279910,5466,104624,423,6559,31.16,26.10,5051,91802,,,,,,,2907,38939,13,9,16,1718,565,555,4.82,4.06,,
5/24/2024,V,15,376,398,2.675,1.682,63,67,1105,132,0.650,0.040,0.035,145.89,125.44,1.54,,9281,140056,,1354,17568,9739,155810,3476,55215,393,6033,42.34,43.08,2854,42959,0.024,0.060,,30754,,355,2907,34401,19,15,0,0,563,563,6.39,5.25,,
5/25/2024,I,9,453,431,1.192,1.542,68,72,1096,108,0.680,0.040,0.048,104.11,103.37,1.73,,1777,57464,,185,5940,1950,64950,818,24622,0,0,0.00,0.00,907,20236,0.042,0.065,,3179,,358,0,4538,0,5,0,1610,564,531,2.20,2.91,,
5/25/2024,IV,10,488,463,1.564,1.599,68,67,976,139,0.620,0.040,0.038,100.27,92.45,1.49,,2264,57878,,227,5351,2683,63783,1084,26689,44,570,19.43,9.85,1239,30753,0.036,0.049,,3745,,346,0,0,0,0,0,108,599,563,2.15,2.24,,
5/25/2024,TOT,33,400,420,2.002,1.649,64,68,,371,,,,130.03,113.99,,,12828,264194,,1668,30115,13625,293535,5167,109791,388,6947,30.25,26.30,4987,96789,,,,,,,2714,41653,13,10,0,1718,563,556,4.48,4.09,,
5/25/2024,V,14,367,398,2.532,1.716,62,67,1113,124,0.770,0.050,0.025,142.94,126.46,1.66,,8787,148852,,1256,18824,8992,164802,3265,58480,344,6377,39.15,42.84,2841,45800,0.027,0.044,,27875,,345,2714,37115,19,15,0,0,554,562,6.08,5.29,,
5/26/2024,I,10,467,433,1.239,1.530,70,72,1104,110,0.840,0.060,0.038,100.16,103.25,1.73,,1847,59320,,185,6125,1971,66921,829,25451,0,0,0.00,0.00,854,21090,0.032,0.057,,3923,,370,0,4538,0,5,0,1610,549,532,2.68,2.90,,
5/26/2024,IV,10,471,463,1.596,1.599,68,67,974,121,0.730,0.040,0.042,93.90,92.49,1.49,,2311,60204,,217,5568,2545,66328,1070,27759,40,610,17.31,10.13,1225,31978,0.033,0.061,,4030,,350,0,0,0,0,0,108,574,564,2.41,2.25,,
